molecule_chembl_id,canonical_smiles,bioactivity_class,MW,LogP,NumHDonors,NumHAcceptors,pIC50
CHEMBL218969,CNC(=O)c1cncc(/C=C/c2ccccc2C)c1,active,252.317,2.920020000000001,1.0,2.0,8.39469495385889
CHEMBL188426,CCOc1ccc2c(-c3ccnc(Nc4cc(OC)cc(C(F)(F)F)c4)n3)cnn2n1,active,430.39000000000004,4.3560000000000025,1.0,8.0,8.616184634019568
CHEMBL231623,NC(=O)c1cc(-c2ccc(F)cc2)cc(-c2ccncc2)c1N,active,307.32800000000003,3.235800000000001,2.0,3.0,8.325138859262188
CHEMBL514162,COc1cc2ncn(-c3cc(OCc4ccccc4Cl)c(C(N)=O)s3)c2cc1OC,active,443.9120000000002,4.435500000000004,1.0,7.0,8.365522729839268
CHEMBL1909406,Cl.Fc1ccc(-c2nc3n(c2-c2ccncc2)CCS3)cc1,active,333.8190000000001,4.278700000000003,0.0,4.0,8.2580609222708
CHEMBL187985,CCn1c(-c2nonc2N)nc2c(N3CCCC3)nccc21,active,299.33799999999997,1.6836,1.0,8.0,
CHEMBL1909357,COc1cc2ncnc(Nc3ccc(C)c(O)c3)c2cc1OC.Cl,active,347.8020000000001,3.826420000000002,2.0,6.0,8.30803489723264
CHEMBL156524,O=C1NC(=O)C(N2CCc3ccccc32)=C1c1ccc(Cl)cc1,active,324.76700000000005,2.770200000000001,1.0,3.0,8.372634143407268
CHEMBL531804,CN(C)c1cc2c(Nc3ccc4nc(Cc5ccccc5)[nH]c4c3)ncnc2cn1,active,395.47,4.3015000000000025,2.0,6.0,8.191114132640188
CHEMBL379093,Fc1cccc(COc2ccc(Nc3ncncc3C#Cc3ccccc3)cc2Cl)c1,active,429.8820000000002,5.991500000000004,1.0,4.0,8.627087997029893
CHEMBL1789963,O=C1Nc2ccc(C(=O)c3ccco3)cc2C1=Cc1cc(Cl)c(O)c(Cl)c1,active,400.2170000000001,5.0157000000000025,2.0,4.0,8.401209493236886
CHEMBL374060,Cc1cc(O)cc(C)c1/C=C/c1cncc(C(=O)OC(C)(C)C)c1,active,325.4080000000001,4.529740000000004,1.0,4.0,
CHEMBL267228,OCc1ccc(-c2nc(-c3ccccn3)c(-c3ccc4c(c3)OCO4)[nH]2)cc1,active,371.39600000000013,4.026700000000002,2.0,5.0,8.642065152999546
CHEMBL189148,Clc1ccc(-c2nn3ncccc3c2-c2ccnc(Nc3ccccc3)n2)cc1,active,398.8570000000001,5.250300000000004,1.0,6.0,8.684029654543082
CHEMBL1909379,Cl.c1ccc(Cc2nc3ccc(Nc4ncnc5ccccc45)cc3[nH]2)cc1,active,387.87400000000014,5.262300000000003,2.0,4.0,8.503070351926786
CHEMBL66004,COc1cc(/C=N/Nc2ncnc3[nH]ncc23)ccc1O,active,284.27900000000005,1.5130999999999997,3.0,7.0,8.39040559077478
CHEMBL189459,Cc1ccc2c(-c3ccnc(Nc4ccccc4)n3)c(-c3ccc(F)cc3)nn2n1,active,396.4290000000001,5.044420000000003,1.0,6.0,8.531652669587842
CHEMBL480382,COc1cc2ncn(-c3cc(OCc4cccs4)c(C(N)=O)s3)c2cc1OC,active,415.4960000000002,3.843600000000003,1.0,8.0,8.623423042943488
CHEMBL483748,NS(=O)(=O)c1ccc(-c2cc3ccncc3cc2OCc2ccccc2)cc1,active,390.4640000000001,4.128200000000003,1.0,4.0,8.277366077466187
CHEMBL237570,COc1ccc2cc(-c3c(-c4ccncc4)nc(-c4ccc([S+](C)[O-])cc4C)n3C)ccc2c1,active,467.5940000000002,6.023720000000005,0.0,5.0,8.625251653989896
CHEMBL215814,CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(C(F)(F)F)c4)c3c2)o1,active,614.6210000000003,6.5045000000000055,2.0,8.0,8.326058001365912
CHEMBL514162,COc1cc2ncn(-c3cc(OCc4ccccc4Cl)c(C(N)=O)s3)c2cc1OC,active,443.9120000000002,4.435500000000004,1.0,7.0,8.91721462968355
CHEMBL1794053,Cl.Nc1nc(-c2ccc3c(c2)C(=Cc2cc(Br)c(O)c(Br)c2)C(=O)N3)cs1,active,529.6410000000001,5.5374000000000025,3.0,5.0,8.688246138944246
CHEMBL1909406,Cl.Fc1ccc(-c2nc3n(c2-c2ccncc2)CCS3)cc1,active,333.8190000000001,4.278700000000003,0.0,4.0,8.602059991327963
CHEMBL381948,Fc1ccc(-c2cc(-c3c[nH]nc3-c3ccccn3)ccn2)cc1,active,316.33900000000006,4.339800000000003,1.0,3.0,8.216096420727265
CHEMBL381948,Fc1ccc(-c2cc(-c3c[nH]nc3-c3ccccn3)ccn2)cc1,active,316.33900000000006,4.339800000000003,1.0,3.0,8.35359627377693
CHEMBL346551,O=C1NC(=O)C(c2ccccc2)=C1Nc1ccccc1,active,264.284,2.1662,2.0,3.0,8.328827157284916
CHEMBL1909359,Cc1c2ccc(N(C)c3ccnc(Nc4cccc(S(N)(=O)=O)c4)n3)cc2nn1C.Cl,active,459.96300000000014,3.252420000000001,2.0,8.0,8.275724130399212
CHEMBL531804,CN(C)c1cc2c(Nc3ccc4nc(Cc5ccccc5)[nH]c4c3)ncnc2cn1,active,395.47,4.3015000000000025,2.0,6.0,8.331614083309999
CHEMBL524901,c1cnn2ncc(-c3ccnc(NCCCN4CCOCC4)n3)c2c1,active,339.4030000000001,1.3204999999999993,1.0,8.0,8.224753740259764
CHEMBL379093,Fc1cccc(COc2ccc(Nc3ncncc3C#Cc3ccccc3)cc2Cl)c1,active,429.8820000000002,5.991500000000004,1.0,4.0,8.578396073130168
CHEMBL374060,Cc1cc(O)cc(C)c1/C=C/c1cncc(C(=O)OC(C)(C)C)c1,active,325.4080000000001,4.529740000000004,1.0,4.0,8.452225294612177
CHEMBL581096,Cc1ccc(O)cc1Nc1ccnc2cc(-c3ccccn3)ccc12.Cl,active,363.848,5.476220000000004,2.0,4.0,8.435333935747911
CHEMBL189148,Clc1ccc(-c2nn3ncccc3c2-c2ccnc(Nc3ccccc3)n2)cc1,active,398.8570000000001,5.250300000000004,1.0,6.0,8.872895201635192
CHEMBL66004,COc1cc(/C=N/Nc2ncnc3[nH]ncc23)ccc1O,active,284.27900000000005,1.5130999999999997,3.0,7.0,8.258848401148216
CHEMBL495771,c1cc(-c2cnn3nc(N4CCOCC4)ccc23)nc(NC2CC2)n1,active,337.38700000000006,1.5971999999999997,1.0,8.0,8.410050398674292
CHEMBL188240,CCOc1nccc2c1nc(-c1nonc1N)n2CC,active,274.28400000000005,1.4820999999999998,1.0,8.0,8.537602002101044
CHEMBL483748,NS(=O)(=O)c1ccc(-c2cc3ccncc3cc2OCc2ccccc2)cc1,active,390.4640000000001,4.128200000000003,1.0,4.0,8.311580177997289
CHEMBL516908,Cc1ccc(NC(=O)CC2CC2)cc1-c1ccc(C(=O)NCC2CC2)cc1,active,362.4730000000001,4.540420000000004,2.0,2.0,8.312471038785366
CHEMBL237570,COc1ccc2cc(-c3c(-c4ccncc4)nc(-c4ccc([S+](C)[O-])cc4C)n3C)ccc2c1,active,467.5940000000002,6.023720000000005,0.0,5.0,11.0
CHEMBL215814,CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(C(F)(F)F)c4)c3c2)o1,active,614.6210000000003,6.5045000000000055,2.0,8.0,8.364516253185087
CHEMBL1794053,Cl.Nc1nc(-c2ccc3c(c2)C(=Cc2cc(Br)c(O)c(Br)c2)C(=O)N3)cs1,active,529.6410000000001,5.5374000000000025,3.0,5.0,
CHEMBL191105,CN(C)CCCn1c(-c2nonc2N)nc2cnccc21,active,287.327,1.0151999999999992,1.0,8.0,8.202040356262804
CHEMBL365663,Nc1nc(-c2cccc(Cl)c2)c(-c2ccc3ncccc3n2)s1,active,338.823,4.655900000000002,1.0,5.0,8.701146923590294
CHEMBL346551,O=C1NC(=O)C(c2ccccc2)=C1Nc1ccccc1,active,264.284,2.1662,2.0,3.0,8.125518182300533
CHEMBL260417,O=C(Nc1n[nH]c2nc(-c3ccc(O)cc3)c(Br)cc12)C1CC1,active,373.21000000000015,3.4415000000000004,3.0,4.0,7.881074247174223
CHEMBL1909359,Cc1c2ccc(N(C)c3ccnc(Nc4cccc(S(N)(=O)=O)c4)n3)cc2nn1C.Cl,active,459.96300000000014,3.252420000000001,2.0,8.0,8.504455662453552
CHEMBL524901,c1cnn2ncc(-c3ccnc(NCCCN4CCOCC4)n3)c2c1,active,339.4030000000001,1.3204999999999993,1.0,8.0,8.832682665251824
CHEMBL202891,COc1ccc(-c2cc(-c3c[nH]nc3-c3ccccn3)ccn2)cc1,active,328.37500000000006,4.2093000000000025,1.0,4.0,8.643974142806877
CHEMBL441702,CC1=C(C(=O)Nc2ccc3[nH]ncc3c2)C(c2ccc3ccccc3c2)CC(=O)N1,active,396.45000000000016,4.232300000000003,3.0,3.0,9.3767507096021
CHEMBL581096,Cc1ccc(O)cc1Nc1ccnc2cc(-c3ccccn3)ccc12.Cl,active,363.848,5.476220000000004,2.0,4.0,8.481486060122112
CHEMBL185962,Nc1nonc1-c1nc2cnccc2n1C1CC1,active,242.242,1.3983999999999999,1.0,7.0,8.423658649794207
CHEMBL372474,CCS(=O)(=O)c1ccc(OC)c(Nc2ncc(-c3cccc(-c4ccccc4F)c3)o2)c1,active,452.5070000000001,5.693500000000004,1.0,6.0,8.787812395596042
CHEMBL181361,Nc1nc(-c2ccccn2)c(-c2ccc3ncccc3n2)s1,active,305.366,3.3975000000000017,1.0,6.0,8.518557371497694
CHEMBL495771,c1cc(-c2cnn3nc(N4CCOCC4)ccc23)nc(NC2CC2)n1,active,337.38700000000006,1.5971999999999997,1.0,8.0,8.321481620959887
CHEMBL103098,NS(=O)(=O)c1ccc(-c2ccc3c(NC(=O)C4CC4)n[nH]c3c2)cc1,active,356.4070000000001,2.2258000000000004,3.0,4.0,8.585026652029182
CHEMBL188240,CCOc1nccc2c1nc(-c1nonc1N)n2CC,active,274.28400000000005,1.4820999999999998,1.0,8.0,8.48678239993206
CHEMBL516908,Cc1ccc(NC(=O)CC2CC2)cc1-c1ccc(C(=O)NCC2CC2)cc1,active,362.4730000000001,4.540420000000004,2.0,2.0,8.360513510731414
CHEMBL2062290,CCN1CCC(CC(=O)Nc2n[nH]c3nc(-c4cccs4)c(Br)cc23)CC1.O=C(O)C(O)C(O)C(=O)O,active,598.4760000000003,2.3867999999999996,6.0,9.0,9.508638306165727
CHEMBL402108,Cc1nnc(-c2ccc(C)c(-c3ccc(C(=O)NCc4ccc(Cl)cc4)cc3)c2)o1,active,417.8960000000001,5.603840000000004,1.0,4.0,8.254144804826272
CHEMBL473420,COC(=O)c1sc(-n2cnc3cc(OC)c(OC)cc32)cc1OCc1ccccc1C(F)(F)F,active,492.4750000000002,5.4886000000000035,0.0,8.0,8.159893905543242
CHEMBL191105,CN(C)CCCn1c(-c2nonc2N)nc2cnccc21,active,287.327,1.0151999999999992,1.0,8.0,8.703334809738468
CHEMBL1909410,O=C(O)C(F)(F)F.O=C(O[C@H]1CN[C@H](C#Cc2cc3ncnc(Nc4ccc5c(ccn5Cc5cc(F)ccc5F)c4)c3s2)C1)N1CCOCC1,active,728.6999999999999,5.900200000000005,3.0,10.0,8.330683119433887
CHEMBL365663,Nc1nc(-c2cccc(Cl)c2)c(-c2ccc3ncccc3n2)s1,active,338.823,4.655900000000002,1.0,5.0,8.388276691992658
CHEMBL260417,O=C(Nc1n[nH]c2nc(-c3ccc(O)cc3)c(Br)cc12)C1CC1,active,373.21000000000015,3.4415000000000004,3.0,4.0,7.334419008982047
CHEMBL483747,NS(=O)(=O)c1cccc(-c2cc3ccncc3cc2OCc2ccccc2)c1,active,390.4640000000001,4.128200000000003,1.0,4.0,8.22767829327708
CHEMBL419903,O=C(Nc1n[nH]c2cc(-c3ccc(F)cc3)ccc12)C1CC1,active,295.31700000000006,3.717500000000002,2.0,2.0,8.258848401148216
CHEMBL202891,COc1ccc(-c2cc(-c3c[nH]nc3-c3ccccn3)ccn2)cc1,active,328.37500000000006,4.2093000000000025,1.0,4.0,8.496209316942819
CHEMBL257113,Cc1nnc(-c2cccc(-c3ccc(C(=O)NCC4CC4)cc3)c2)o1,active,333.3910000000001,3.8518200000000027,1.0,4.0,8.367542707815275
CHEMBL441702,CC1=C(C(=O)Nc2ccc3[nH]ncc3c2)C(c2ccc3ccccc3c2)CC(=O)N1,active,396.45000000000016,4.232300000000003,3.0,3.0,8.747146969020108
CHEMBL185962,Nc1nonc1-c1nc2cnccc2n1C1CC1,active,242.242,1.3983999999999999,1.0,7.0,8.539102157243452
CHEMBL372474,CCS(=O)(=O)c1ccc(OC)c(Nc2ncc(-c3cccc(-c4ccccc4F)c3)o2)c1,active,452.5070000000001,5.693500000000004,1.0,6.0,
CHEMBL160876,O=C1NC(=O)C(c2ccc(Cl)cc2)=C1Nc1ccc(Cl)c(C(=O)O)c1,active,377.18300000000005,3.1712000000000007,3.0,4.0,
CHEMBL181361,Nc1nc(-c2ccccn2)c(-c2ccc3ncccc3n2)s1,active,305.366,3.3975000000000017,1.0,6.0,8.557520230935552
CHEMBL103098,NS(=O)(=O)c1ccc(-c2ccc3c(NC(=O)C4CC4)n[nH]c3c2)cc1,active,356.4070000000001,2.2258000000000004,3.0,4.0,8.7594507517174
CHEMBL222419,COc1cc2ncn(-c3cc(O[C@H](C)c4ccccc4Cl)c(C(N)=O)s3)c2cc1OC,active,457.93900000000025,4.996500000000004,1.0,7.0,8.446116973356126
CHEMBL1909381,Cc1ccc(Nc2ccnc(Nc3cccc(C(N)=O)c3)n2)cc1O.Cl,active,371.82800000000003,3.498520000000001,4.0,6.0,8.334419008982048
CHEMBL2062290,CCN1CCC(CC(=O)Nc2n[nH]c3nc(-c4cccs4)c(Br)cc23)CC1.O=C(O)C(O)C(O)C(=O)O,active,598.4760000000003,2.3867999999999996,6.0,9.0,
CHEMBL205158,c1ccc(-c2n[nH]cc2-c2ccnc(-c3ccc(OCCN4CCOCC4)cc3)c2)nc1,active,427.5080000000003,3.9117000000000024,1.0,6.0,
CHEMBL402108,Cc1nnc(-c2ccc(C)c(-c3ccc(C(=O)NCc4ccc(Cl)cc4)cc3)c2)o1,active,417.8960000000001,5.603840000000004,1.0,4.0,8.422508200162774
CHEMBL274863,Nc1nccc(-c2c(-c3ccc(F)cc3)ncn2CCCN2CCOCC2)n1,active,382.44300000000027,2.4507000000000003,1.0,7.0,8.237321436272564
CHEMBL473420,COC(=O)c1sc(-n2cnc3cc(OC)c(OC)cc32)cc1OCc1ccccc1C(F)(F)F,active,492.4750000000002,5.4886000000000035,0.0,8.0,8.331614083309999
CHEMBL1909410,O=C(O)C(F)(F)F.O=C(O[C@H]1CN[C@H](C#Cc2cc3ncnc(Nc4ccc5c(ccn5Cc5cc(F)ccc5F)c4)c3s2)C1)N1CCOCC1,active,728.6999999999999,5.900200000000005,3.0,10.0,8.440093374963887
CHEMBL450071,COc1cc(N2CCN(C(C)C)CC2)ccc1Nc1nc(Nc2ccc(F)cc2C(=O)NC[C@@H](O)CO)c2cc[nH]c2n1,active,592.6760000000002,3.206200000000001,6.0,10.0,8.260427655549908
CHEMBL481510,NC(=O)c1sc(-n2cnc3ccc(C(F)(F)F)cc32)cc1OCc1ccccc1Br,active,496.30800000000016,5.5462000000000025,1.0,5.0,8.254144804826272
CHEMBL483747,NS(=O)(=O)c1cccc(-c2cc3ccncc3cc2OCc2ccccc2)c1,active,390.4640000000001,4.128200000000003,1.0,4.0,8.422508200162774
CHEMBL175321,O=C1Nc2ccccc2/C1=C1\CCc2cc(O)ccc21,active,263.29599999999994,3.2013000000000016,2.0,2.0,8.250263684430939
CHEMBL419903,O=C(Nc1n[nH]c2cc(-c3ccc(F)cc3)ccc12)C1CC1,active,295.31700000000006,3.717500000000002,2.0,2.0,8.522878745280337
CHEMBL257113,Cc1nnc(-c2cccc(-c3ccc(C(=O)NCC4CC4)cc3)c2)o1,active,333.3910000000001,3.8518200000000027,1.0,4.0,8.386158178123932
CHEMBL1909341,Cl.c1ccc(Oc2ccc(Nc3ncc(-c4ccccc4)o3)cc2)cc1,active,364.83200000000005,6.299300000000005,1.0,4.0,
CHEMBL373751,COc1cc2ncn(-c3cc(OCc4ccccc4S(C)(=O)=O)c(C#N)s3)c2cc1OC,active,469.5440000000002,3.9583800000000036,0.0,9.0,8.314258261397736
CHEMBL160876,O=C1NC(=O)C(c2ccc(Cl)cc2)=C1Nc1ccc(Cl)c(C(=O)O)c1,active,377.18300000000005,3.1712000000000007,3.0,4.0,
CHEMBL1909414,CN(C)CCOc1ccc(-c2nc(-c3ccncc3)c(-c3ccc4c(c3)CC/C4=N\O)[nH]2)cc1.Cl.O,active,508.0220000000003,4.467700000000005,2.0,6.0,8.790484985457368
CHEMBL1909383,COc1cccc(-n2ncc3c(N/N=C/c4ccc(C(=O)NCCN(C)C)cc4)ncnc32)c1.Cl,active,494.98700000000025,2.983300000000002,2.0,9.0,8.399027104313252
CHEMBL222419,COc1cc2ncn(-c3cc(O[C@H](C)c4ccccc4Cl)c(C(N)=O)s3)c2cc1OC,active,457.93900000000025,4.996500000000004,1.0,7.0,8.370590400897282
CHEMBL1909396,COc1ccc(-c2oc3ncnc(N)c3c2-c2ccc(NC(=O)Nc3cc(C(F)(F)F)ccc3F)cc2)cc1.Cl,active,573.9340000000002,7.371300000000002,3.0,6.0,8.446116973356126
CHEMBL1909381,Cc1ccc(Nc2ccnc(Nc3cccc(C(N)=O)c3)n2)cc1O.Cl,active,371.82800000000003,3.498520000000001,4.0,6.0,8.356547323513812
CHEMBL205158,c1ccc(-c2n[nH]cc2-c2ccnc(-c3ccc(OCCN4CCOCC4)cc3)c2)nc1,active,427.5080000000003,3.9117000000000024,1.0,6.0,
CHEMBL274863,Nc1nccc(-c2c(-c3ccc(F)cc3)ncn2CCCN2CCOCC2)n1,active,382.44300000000027,2.4507000000000003,1.0,7.0,8.356547323513812
CHEMBL196022,COc1ccc(-c2coc3ncnc(N)c23)cc1,active,241.25,2.4806,1.0,5.0,8.177178354696895
CHEMBL233002,N#Cc1c(NC(=O)c2ccc(F)c3ccccc23)sc2c1CCCC2,active,350.4180000000002,5.043180000000002,1.0,3.0,8.284832642151542
CHEMBL450071,COc1cc(N2CCN(C(C)C)CC2)ccc1Nc1nc(Nc2ccc(F)cc2C(=O)NC[C@@H](O)CO)c2cc[nH]c2n1,active,592.6760000000002,3.206200000000001,6.0,10.0,8.462180904926726
CHEMBL232601,N#Cc1c(NC(=O)c2cccc3ccccc23)sc2c1CCCN2C(=O)C1CC1,active,401.4910000000003,4.714480000000003,1.0,4.0,8.245651664288982
CHEMBL481510,NC(=O)c1sc(-n2cnc3ccc(C(F)(F)F)cc32)cc1OCc1ccccc1Br,active,496.30800000000016,5.5462000000000025,1.0,5.0,8.41907502432438
CHEMBL175321,O=C1Nc2ccccc2/C1=C1\CCc2cc(O)ccc21,active,263.29599999999994,3.2013000000000016,2.0,2.0,8.365522729839268
CHEMBL185962,Nc1nonc1-c1nc2cnccc2n1C1CC1,active,242.242,1.3983999999999999,1.0,7.0,8.346787486224656
CHEMBL185962,Nc1nonc1-c1nc2cnccc2n1C1CC1,active,242.242,1.3983999999999999,1.0,7.0,8.48412615628832
CHEMBL514261,COc1cc(N2CCN(C(C)C)CC2)ccc1Nc1nc(Nc2cccc(F)c2C(=O)O)c2cc[nH]c2n1,active,519.5810000000002,4.821400000000002,4.0,8.0,8.446116973356126
CHEMBL1909341,Cl.c1ccc(Oc2ccc(Nc3ncc(-c4ccccc4)o3)cc2)cc1,active,364.83200000000005,6.299300000000005,1.0,4.0,8.705533773838408
CHEMBL1909407,Cl.Nc1nccc(-c2c(-c3ccc(F)cc3)ncn2C2CCNCC2)n1,active,374.85100000000017,3.074700000000001,2.0,6.0,9.823908740944319
CHEMBL373751,COc1cc2ncn(-c3cc(OCc4ccccc4S(C)(=O)=O)c(C#N)s3)c2cc1OC,active,469.5440000000002,3.9583800000000036,0.0,9.0,8.504455662453552
CHEMBL191705,CCS(=O)(=O)c1ccc(OC)c(Nc2ncc(-c3cccc(C(C)=O)c3)o2)c1,active,400.45600000000013,4.090000000000003,1.0,7.0,8.554395796726402
CHEMBL1909414,CN(C)CCOc1ccc(-c2nc(-c3ccncc3)c(-c3ccc4c(c3)CC/C4=N\O)[nH]2)cc1.Cl.O,active,508.0220000000003,4.467700000000005,2.0,6.0,8.573488738635424
CHEMBL194062,NS(=O)(=O)c1ccc(Nc2ncc(-c3ccccc3)o2)cc1,active,315.35400000000004,2.7326000000000015,2.0,5.0,8.686132779630846
CHEMBL1909383,COc1cccc(-n2ncc3c(N/N=C/c4ccc(C(=O)NCCN(C)C)cc4)ncnc32)c1.Cl,active,494.98700000000025,2.983300000000002,2.0,9.0,
CHEMBL1909396,COc1ccc(-c2oc3ncnc(N)c3c2-c2ccc(NC(=O)Nc3cc(C(F)(F)F)ccc3F)cc2)cc1.Cl,active,573.9340000000002,7.371300000000002,3.0,6.0,
CHEMBL1909374,Cl.O=C(Nc1ccc(Oc2ccc3[nH]c(NC(=O)c4ccccc4)nc3c2)cc1)Nc1cc(C(F)(F)F)ccc1F,active,585.9450000000002,7.831200000000005,4.0,4.0,8.367542707815275
CHEMBL1909374,Cl.O=C(Nc1ccc(Oc2ccc3[nH]c(NC(=O)c4ccccc4)nc3c2)cc1)Nc1cc(C(F)(F)F)ccc1F,active,585.9450000000002,7.831200000000005,4.0,4.0,8.360513510731414
CHEMBL261849,COc1ccc(COc2ccc(Cc3cnc(N)nc3N)cc2OC)cc1,active,366.4210000000001,2.828000000000001,2.0,7.0,8.55129368009492
CHEMBL237571,COc1ccc2cc(-c3c(-c4ccncc4)nc(-c4ccc(S(C)(=O)=O)cc4C)n3C)ccc2c1,active,483.59300000000025,5.689820000000005,0.0,6.0,8.238824186844269
CHEMBL196022,COc1ccc(-c2coc3ncnc(N)c23)cc1,active,241.25,2.4806,1.0,5.0,8.319664486585436
CHEMBL477182,Cc1ccc(NC(=O)c2ccnc(N3CCCC3)c2)cc1-c1ccc(C(=O)NCC2CC2)cc1,active,454.57400000000024,5.049320000000004,2.0,4.0,8.19586056766465
CHEMBL233002,N#Cc1c(NC(=O)c2ccc(F)c3ccccc23)sc2c1CCCC2,active,350.4180000000002,5.043180000000002,1.0,3.0,8.30803489723264
CHEMBL232601,N#Cc1c(NC(=O)c2cccc3ccccc23)sc2c1CCCN2C(=O)C1CC1,active,401.4910000000003,4.714480000000003,1.0,4.0,8.437707135543524
CHEMBL427058,CC1=C(C(=O)Nc2cc(Cl)c3[nH]ncc3c2)C(c2ccc(C(F)(F)F)cc2)CC(=O)N1,active,448.8320000000001,4.751300000000002,3.0,3.0,8.361510743045363
CHEMBL427058,CC1=C(C(=O)Nc2cc(Cl)c3[nH]ncc3c2)C(c2ccc(C(F)(F)F)cc2)CC(=O)N1,active,448.8320000000001,4.751300000000002,3.0,3.0,8.478861916295964
CHEMBL103104,NS(=O)(=O)c1ccc(Nc2cc(-c3cccc(O)c3)n[nH]2)cc1,active,330.36899999999997,2.1733000000000002,4.0,5.0,8.21824462534753
CHEMBL1909377,Cl.c1ccc(-c2nc3n(c2-c2ccc4c(c2)OCO4)CCC3)nc1,active,341.7980000000002,3.708800000000002,0.0,5.0,8.327902142064282
CHEMBL514261,COc1cc(N2CCN(C(C)C)CC2)ccc1Nc1nc(Nc2cccc(F)c2C(=O)O)c2cc[nH]c2n1,active,519.5810000000002,4.821400000000002,4.0,8.0,8.46470587995723
CHEMBL1909407,Cl.Nc1nccc(-c2c(-c3ccc(F)cc3)ncn2C2CCNCC2)n1,active,374.85100000000017,3.074700000000001,2.0,6.0,9.886056647693163
CHEMBL381604,Nc1nccc(C#Cc2cncnc2Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)n1,active,446.8730000000002,4.363700000000002,2.0,7.0,8.508638306165727
CHEMBL2012574,COc1ccc2c3ccnc(C(F)(F)F)c3n(CCCCN)c2c1,active,337.3450000000001,3.9558000000000018,1.0,4.0,inf
CHEMBL2152768,CC(C)(O)C1CCN(Cc2ccc3nc(-c4c(F)ccc5[nH]ccc45)nc(N4CCOCC4)c3n2)CC1,active,504.61000000000035,4.131700000000003,2.0,7.0,
CHEMBL2204495,O=C(Nc1cccnc1)c1cc(-c2ccnc(F)c2)ccc1OCc1ccccc1,active,399.4250000000001,5.114000000000003,1.0,4.0,7.0
CHEMBL2218926,CC(C)(C)c1cc(C=C(C#N)C#N)cc(Br)c1O,active,305.175,3.8827600000000024,1.0,3.0,6.943095148663527
CHEMBL266487,O=C1NC(=O)C(c2c[nH]c3ccccc23)=C1c1c[nH]c2ccccc12,active,327.3430000000001,3.216400000000001,3.0,2.0,6.991399828238082
CHEMBL387187,O=C(Nc1cccc(Nc2cc(Nc3cccc(C(F)(F)F)c3)ncn2)c1)C1CC1,active,413.4030000000001,5.331100000000003,3.0,5.0,7.022276394711152
CHEMBL439259,COc1ccc(Cl)cc1NC(=O)Nc1cc(C)nc2ccccc12,active,341.79800000000006,4.8492200000000025,2.0,3.0,6.966576244513051
CHEMBL53753,CNc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,active,330.189,3.572600000000002,2.0,5.0,7.026872146400302
CHEMBL65063,Nc1ncnc2c1cnn2-c1ccccc1,active,211.228,1.3977,1.0,5.0,7.060480747381382
CHEMBL104279,Cn1cc(/C=C2\C(=O)Nc3ccc(S(N)(=O)=O)cc32)c2ccccc21,active,353.4030000000001,2.3184000000000005,2.0,4.0,6.987162775294828
CHEMBL7917,COc1cc2ncnc(Nc3cccc(Cl)c3)c2cc1OC,active,315.7600000000001,4.044000000000002,1.0,5.0,6.991399828238082
CHEMBL2218927,Cc1nc2cc3nc(-c4cccs4)cnc3cc2n1C,active,280.35600000000005,3.5534200000000027,0.0,5.0,6.991399828238082
CHEMBL174426,Cn1cnc2cc3c(Nc4cccc(Br)c4)ncnc3cc21,active,354.21100000000007,4.022600000000002,1.0,5.0,7.0
CHEMBL203644,CC#CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cn1,active,355.76000000000005,3.5227000000000013,2.0,5.0,7.026872146400302
CHEMBL379787,O=C(Nc1nc2ccccc2n1CCN1CCOCC1)c1cccc([N+](=O)[O-])c1,active,395.41900000000015,2.529000000000001,1.0,7.0,7.026872146400302
CHEMBL188762,CCC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,active,371.238,4.484400000000003,2.0,4.0,7.050609993355087
CHEMBL573578,CC(C)(C)n1nc(Cc2cccc3ccccc23)c2c(N)ncnc21,active,331.4230000000001,3.9075000000000024,1.0,5.0,7.045757490560675
CHEMBL471901,NCCNc1ncc(C(N)=O)c(Nc2cccc(C(F)(F)F)c2)n1,active,340.30899999999997,1.7085000000000001,4.0,6.0,7.031517051446065
CHEMBL86943,CCOC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccccc32)c1C,active,310.35300000000007,3.3009400000000015,2.0,3.0,7.026872146400302
CHEMBL1186409,CC[n+]1c(/C=C/N(C)c2ccccc2)n(-c2ccccc2)c2ccc(-c3nc4ccccc4s3)cc21,active,487.6520000000002,7.321700000000007,0.0,4.0,6.931814138253839
CHEMBL13045,COc1ccc2c(c[n+](C)c3c4cc5c(cc4ccc23)OCO5)c1OC,active,348.37800000000016,3.7166000000000032,0.0,4.0,7.0
CHEMBL210833,COc1ccc(C(=O)Nc2sc3c(c2C(N)=O)CCCC3)cc1OC,active,360.43500000000023,2.995300000000002,2.0,5.0,7.060480747381382
CHEMBL21156,CC(C)(C)c1nc2c3ccc(F)cc3c3c(=O)[nH]ccc3c2[nH]1,active,309.344,3.994200000000002,2.0,2.0,7.060480747381382
